id_PEP,kids_actual,kids_expected,wife_actual,wife_expected,total_property_assets,total_property_assets_divide_income,sum_income,am_avto,am_avto_without_price,am_real_estate,am_real_estate_without_price,am_land,am_land_without_price,no_real_estate_adress,no_real_estate_region,sum_act_property_cash,sum_act_property_cash_divide_sum_prev_property_cash,sum_prev_property_cash,sum_act_sale_property,sum_prev_sale_property,sum_income_divide_sum_act_property_minus_sum_prev_property,sum_taken_teaching_dopwork,sum_taken_teaching_dopwork_divide_sum_income,sum_royalty,sum_royalty_divide_sum_income,sum_income_assets,sum_spending,sum_present,sum_prize,am_car2013_less150,am_lux_car,sum_cash,sum_cash_assets,sum_prev_cash_assets,sum_cash_min_year,sum_cash_min_year_divide_sum_income_min_year,sum_income_min_year,sum_spending_divide_sum_income,am_company_noBeneficInform,am_company,sum_money_spending,sum_crypto,am_live_property_rent_300more
26314,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26317,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
26320,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26321,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
26324,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26327,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2032816.4,,,,,,,,,,,
26331,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26333,1.0,3.0,1.0,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,1840808.0,6.1546,299095.0,,,,,,
26334,,,,,,,,,,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
26345,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,5858473.2,6076866.2,3834299.0,3651139.6,34.4408,106012.0,,,,,,
26349,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26351,,,,,7823314.0,22.8138,342921.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
26354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253106.0,7.4126,169050.0,,,,,,
26356,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26360,0.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26362,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26366,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26367,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
26370,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
26375,1.0,2.0,1.0,1.0,,,,1.0,1.0,2.0,2.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26377,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
26389,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26390,,,,,,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26396,,,,,,,,,,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26397,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26399,,,,,,,420878.0,,,,,,,,,,,,,,,,,,,810733.2,1066800.0,,,,,,,,,,,253.4701,,,,,
26407,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26408,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,5173520.0,,,,,,,,,,,
26413,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26416,,,,,,,98342.0,,,,,,,,,,,,,,,76800.0,78.0948,,,,,,,,,,,,,,,,,,,,
26417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
26418,,,,,,,450000.0,,,,,,,0.0,,,,,,,,450000.0,100.0,,,,,,,,,,,,,,,,3.0,,,,
26423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6968806.64,,,,,,,,,,,
26429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10655608.8,,,12808828.4,16.3737,782280.0,,,1.0,25931078.0,,
26431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956212.0,2956212.0,2941502.0,,,,,,,,,
26433,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26438,,,,,,,4865117.0,,,,,,,,,,,,,,,,,,,,5798375.0,,,,2.0,2392493.7,,,,,,119.1826,11.0,,,,
26442,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26444,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,,,,,,,,,,,,,,,
26456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698654.8,2298654.8,1348900.8,,,,,,,,,
26462,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26472,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26544,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
26556,,,,,,,,,,,,,,,,281700.0,5.8688,48000.0,,,,,,,,,,,,,,,,,,,,,,,,,
26563,,,,,381981.832,41.519800000000004,9200.0,,,,,,,,,,,,,,,,,,,,,,,,,,161881.832,122661.84,,,,,,,,,
26581,,,,,,,363141.0,,,,,,,,,,,,,,,249277.0,68.6447,,,,,,,,,,,,,,,,,,,,
26585,,,,,,,480000.0,,,,,,,,,,,,,,,,,,,,530358.0,,,,,,,,,,,110.4913,,,,,
26613,,,,,639234.0,34.5439,18505.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26645,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26686,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26689,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,250000.0,,,,,,,,,,,,,,,
26690,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923104.0616,,,,,,,,,,,
26769,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,10299563.8,10.0357,1026296.0,,,,,,
26778,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26788,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26791,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,84628591.0,,
26815,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1997650.6,,,3357454.4,167.8727,20000.0,,,,,,
26826,1.0,2.0,1.0,1.0,7456207.0,82.3217,90574.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,7270000.0,,,7900000.0,20.107,392898.0,,,,,,
26853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
26865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
26874,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26882,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26892,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26896,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6223172.0,,,,,,,,,,,
26924,,,,,2583152.6,14.7361,175294.0,,,,,,,,,,,,,,,53280.0,30.3947,,,,,,,,,,,,,,,,,,,,
26928,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26933,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
26939,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26945,,,,,,,,,,,,,,,,,,,,,,,,,,,,330800.0,,,,,,,,,,,,,,,
26948,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26951,,,,,,,,,,,,1.0,1.0,,,725634.0,5.567,130345.8,,,,,,,,,,,,,,,,,,,,,,,,,
26953,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26964,,,,,,,,,,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593778.6,6.7038,88574.0,,,,,,
26971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
26972,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26978,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3202382.0,,,3323148.0,11.6138,286139.0,,,,,,
26991,,,,,,,,,,,,,,,,,,,,,,,,,,,,177416.0,,,,,,,,,,,,,,,
26992,,,,,,,,,,1.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26994,,,,,,,,,,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,547213.6,531406.8,,,,,,,,,
26998,,,,,2867600.0,11.2302,255348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27001,,,,,,,,,,3.0,3.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27003,,,,,,,,,,1.0,1.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27015,0.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27019,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27021,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27024,,,,,2950470.0,12.4665,236671.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1392340.0,6.6571,209150.0,,,,,,
27026,,,,,,,,,,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27030,0.0,0.0,0.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27033,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27034,,,,,3820084.0,10.591,360692.0,,,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,3620084.0,,,,,,,,,,,
27035,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27036,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27037,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27038,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27039,0.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27040,,,,,,,,,,3.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
27048,1.0,2.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,500000.0,175140.0,,,,,,,,,
27049,,,,,,,,1.0,1.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,1935438.8,,,1170511.2,14.6629,79828.0,,,,,,
27051,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27052,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3084680.0,,,378468.0,12.0547,31396.0,,,,,,
27057,,,,,,,148665.0,,,,,,,0.0,0.0,,,,,,,,,,,,140000.0,,,,1.0,,,,,,,94.1715,,,,,
27058,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27059,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27062,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1992340.0,5.711,348861.0,,,,,,
27063,,,,,,,,,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27064,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
27065,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27068,,,,,,,,4.0,2.0,,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
27071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
27072,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27073,2.0,2.0,0.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,417145.064,5.4085,77127.0,,,,,,
27074,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27075,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27076,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27077,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27078,,,,,2869097.4,13.4266,213687.0,,,,,,,,,,,,,,,,,,,,,,,,,,1584508.4,1398017.4,,,,,,,,,
27079,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27082,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27083,0.0,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27084,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27087,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27089,,,,,,,,,,,,9.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27091,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27092,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530181.4,16.8231,31515.0,,,,,,
27096,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27098,,,,,5445171.2,12.4659,436805.0,,,,,,,,,,,,,,,,,,,,,,,,,4314841.2,,,4383396.44,14.2897,306752.0,,,,,,
27099,,,,,5048797.0,20.7757,243014.0,,,,,,,,,,,,,,,,,,,,235000.0,,,,1.0,,,,,,,96.7022,,,,,
27101,,,,,,,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
27102,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1200000.0,5.6503,212377.0,,,,,,
27108,,,,,,,65900.0,,,,,,,,,,,,,,,,,,,65900.0,160000.0,,,,,,,,,,,242.7921,,,,,
27109,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27110,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27111,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27112,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27113,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27114,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27115,,,,,,,,,,,,,,,,,,,,,,,,,,,,104529.0,,,,,,,,,,,,,,,
27116,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
27117,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27118,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27119,0.0,1.0,1.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
27120,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
27122,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27124,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27125,0.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27126,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27127,,,,,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27131,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27132,,,,,,,,,,,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27135,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27136,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27138,,,,,2068700.96,18.7393,110394.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27139,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27141,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27143,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27144,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27148,,,,,,,,,,1.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27149,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27150,,,,,3450321.2,23.5906,146258.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27152,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27155,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27156,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27158,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
27161,,,,,13146737.96,10.4917,1253055.0,,,,,,,,,,,,,,,,,,,,,,,,,1957793.96,,,,,,,,,,,
27162,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27163,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27165,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27166,,,,,,,,,,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27167,,,,,3159359.12,11.4726,275382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27169,,,,,,,,4.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
27178,,,,,,,,,,,,,,,,12134468.0,16.415,739231.0,,,,,,,,,,,,,,,578468.0,258670.0,,,,,,1.0,426612746.0,,
27183,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27184,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27185,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27186,,,,,,,,3.0,2.0,2.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,1.0,8325373.145,10312976.3306,3845883.44,2375473.6,6.2873,377823.0,,,,,,
27187,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27188,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27189,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27190,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27191,0.0,1.0,1.0,1.0,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27195,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27197,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27203,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27206,0.0,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27207,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27208,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
27210,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27211,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27212,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27213,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27214,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
27215,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27216,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2881337.6,,,,,,,,,,,
27218,,,,,,,,,,,,,,,,1338276.0,9.5233,140527.0,,,,,,,,,,,,,,,,,,,,,,,,,
27221,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,568509.84,483235.0,,,,,,,,,
27222,,,,,,,,,,,,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27225,,,,,,,,,,,,,,,,527819.0,14.5401,36301.0,,,,,,,,,,,,,,,,,,,,,,,,,
27227,2.0,3.0,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27228,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27229,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27231,,,,,,,,,,1.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27232,,,,,,,255414.0,1.0,1.0,,,,,,,,,,,,,,,,,,235730.0,,,,,,,,,,,92.2933,,,,,
27233,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27235,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27236,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27239,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605404.0,,,1305404.0,6.2504,208852.0,,,,,,
27241,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27242,,,,,,,,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
27243,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27245,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27246,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27247,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27250,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27251,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27252,,,,,,,,,,2.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
27255,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27257,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27258,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
